"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Iraq","IRQ","GDP (current US$)","NY.GDP.MKTP.CD","1683918697.26662","1831479752.18122","1954399417.96451","1978199407.46694","2340239247.78045","","","","2896947553.25527","3008120890.9684","3281713714.50928","3865346440.80188","4113848154.43137","5134367501.71543","11516762346.4974","13458516449.6705","17754825188.2401","19838130253.242","23762275099.3478","37816456960.1592","53405687887.8843","38424990640.5572","42595309678.6162","40595050175.2672","46808830635.2117","48291501125.6809","47134059506.087","56617488896.2006","62511498166.4062","65650230207.0893","179910699665.121","","","","","","","","","","","","","","36627901762.063","49954890353.2609","65141035027.9406","88837727881.3965","131611819294.275","111660855042.735","138516722649.573","185749664444.444","216044306775.3","229327284734.134","",
"Iceland","ISL","GDP (current US$)","NY.GDP.MKTP.CD","248434096.968726","253885656.329253","284916516.159537","340061650.119898","434267936.914583","523694949.370689","628893310.399926","621225962.154708","474399471.622359","414709311.35296","532726022.727273","677913409.090909","849251076.365284","1167637523.57706","1532511555.77789","1422958230.3188","1688573694.90037","2233756574.64675","2540540850.57726","2886055048.21327","3420074912.45623","3532928255.0317","3243284167.91483","2797570137.02159","2897187131.82746","3018165480.13983","4035231346.18847","5583425615.09106","6176445715.34849","5737417173.02049","6542685705.11875","6988721004.53757","7161930160.09829","6289671159.05756","6462503422.71862","7205069433.94593","7526269560.90226","7620750786.62366","8489958186.70966","8951369524.97605","8947860486.41498","8147162010.41626","9184959475.98615","11324394790.7025","13736980298.2404","16798507502.1832","17101040182.3881","21446741081.8828","17599245765.7231","12823849535.0662","13261035516.5574","14665793477.194","14182614909.3138","15330057867.1487","",
"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD","2887081900.67668","3486954461.02714","2596553912.33168","2992170981.49163","3405458501.95569","3663345598.02916","3980013324.88337","3921085397.89797","3959154191.74836","4568013077.69883","5372301094.56913","5573108412.71613","7173788440.84276","9242160982.44742","12567588803.6609","12336986759.6702","12475947718.1135","13776267565.5439","13618844018.5392","17511335262.5036","21780968646.1188","23196333205.4933","24572712048.9694","27435501836.7464","26042767126.6861","24122660958.9885","29701444276.4432","35476344266.205","43892480101.5341","44599772801.9003","52490325648.231","59170288069.8688","65771216221.0223","65925582472.9925","74669718186.6171","99319560110.8064","109160636024.31","113365224642.365","114992763348.333","116276785141.875","131451205454.59","129596737760.658","119876313900.967","125467161458.905","134020972780.009","141212566844.92","152231249158.4","176674375015.214","213920568561.873","206478651171.07","232907996790.586","258417551704.863","257206359086.076","290550599943.225","",
"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD","40385288344.1911","44842760293.1924","50383891898.9911","57710743059.8341","63175417019.0094","67978153850.5191","73654870011.2757","81133120065.4202","87942231678.3505","97085082807.3751","113062419454.771","124306364544.32","144833597609.562","174976862504.151","198978626079.19","227027400355.872","224057573156.548","256840083607.637","314133402235.911","392521436961.081","475855686864.119","429438430761.369","426018294631.353","441741727944.926","436602175556.535","450889910455.329","638506360566.307","803347784881.984","888991448080.928","925935047840.813","1177754920168.07","1242561608709.22","1316286027808.33","1061831662975.27","1095989702209.41","1171213598003.09","1309407704856.32","1239510004547.52","1266790453886.47","1249057106328.57","1142213930348.26","1162784787472.04","1267043101825.71","1570330699774.27","1799204087587.62","1853465900611.85","1943430740490.23","2203972558211.15","2391963512218.39","2186107544936.82","2126620402889.09","2278230390029.84","2091760740477.18","2149484516711.75","",
"Jamaica","JAM","GDP (current US$)","NY.GDP.MKTP.CD","699064357.298637","748043414.097894","777727657.006549","826706669.005825","897948941.586558","972159571.205328","1096759516.24749","1148014336.12037","1083839095.57418","1191239555.57681","1404720459.05833","1539862371.26661","1875146657.0086","1905861156.9452","2375122420.81841","2860442774.67605","2966042882.30784","3249733206.65621","2644527877.44645","2425064186.17771","2679379400.8362","2979027961.12141","3293496303.44113","3619262288.38127","2373564500.56453","2100239026.53449","2754549678.11457","3287007232.35171","3828342820.48217","4404938028.3972","4592208211.53699","4106205952.23973","3535452385.984","4891215396.78684","4938132517.80945","5813471981.63996","6527302707.85419","7472532258.01629","8742153397.25675","8830909008.27052","9008629729.41031","9104515930.20984","9718989516.70522","9430236065.12236","10173234921.1116","11075778481.0127","11903020643.5944","12820055024.6163","13676837630.2798","12125023181.3057","13230844040.0431","14433926128.591","14794802080.8803","14362262584.9078","",
"Jordan","JOR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","599759760.096096","657999736.800105","631679747.328101","561119775.55209","698879720.448112","639519744.192102","678159728.736109","788479684.608126","943783839.718052","1197483948.68547","1363073497.77355","1708822439.70324","2096778602.16785","2602535813.49693","3271368780.65347","3909708819.33373","4384247336.07116","4680673603.93995","4920692190.95569","4967162160.40472","4993512828.63478","6402001908.75685","6756417468.58556","6277331602.0647","4221121313.80357","4159928734.14975","4344467193.25095","5311188449.62534","5606237931.06786","6237650242.52737","6727446669.01127","6928359294.57772","7244402974.93625","7910621093.43159","8147494328.76276","8457923945.43998","8972965061.21158","9580161951.38568","10193023726.215","11407566660.2844","12588665455.6409","15056937135.733","17110609939.1559","21971835282.5137","23818322957.7465","26425379436.6197","28840263380.2817","31015239545.2","33678500148","",
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD","44307342950.4","53508617739.3778","60723018683.7333","69498131797.3333","81749006381.5111","90950278257.7778","105628070343.111","123781880217.6","146601072685.511","172204199480.889","209070551156.667","236154755295.247","312738030290.016","424891148590.163","471643172433.473","512861437158.573","576405865272.759","709404712455.402","996741758196.688","1037452649454.69","1086988088501.05","1201465862932","1116840773461.75","1218106450431.71","1294608503864.69","1384532251034.44","2051061226984.6","2485236197212.34","3015393553892.77","3017052046398.2","3103698099973.41","3536800942895.19","3852794371594.29","4414962786901.36","4850348016491.89","5333925511058.95","4706187126019.61","4324278106865.89","3914574887342.22","4432599282922.53","4731198760271.14","4159859918093.56","3980819536159.76","4302939184963.79","4655803055650.55","4571866957195.37","4356749775546.81","4356346715298.37","4849184924937.25","5035142154900.72","5495387182996.1","5905630870455.11","5954476603961.52","4919563108372.5","",
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26932728898.8146","24881135586.399","24906939560.1098","23409027475.6879","21250839258.0901","20374307047.115","21035357832.8019","22165932062.966","22135245413.2312","16870817134.7767","18291990619.137","22152689129.5583","24636598581.0204","30833692831.3955","43151647002.6096","57123671733.8952","81003864915.5437","104849886825.584","133441612246.798","115308661142.927","148047348240.643","188048960311.225","203517198088.691","231876282133.87","",
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD","791261028.433829","792955032.269806","868106539.360764","926584160.495037","998753741.477551","997913732.517605","1164513152.92108","1232552604.68437","1353287880.27272","1458371249.7725","1603438379.36972","1778381329.71202","2107267356.39586","2502136630.39143","2973313898.07703","3259341976.25014","3474561078.50988","4494357586.44854","5303723445.54558","6234398619.4534","7265303091.56087","6854490190.6604","6431594078.17035","5979205949.7427","6191426331.52721","6135040560.85345","7239145306.5199","7970816493.96822","8355380879.12955","8283101227.36663","8572346692.96699","8151479004.21334","8209129171.73649","5751789915.05363","7148145375.78545","9046326059.98857","12045858436.2399","13115773737.5664","14093998843.7334","12896013576.7324","12705357103.0056","12986007425.8781","13147743910.7241","14904517649.8476","16095337093.8366","18737897744.7948","25825524820.8064","31958195182.2406","35895153327.8497","37021512048.8158","40000138830.8674","41954989657.7777","50334699324.2604","55243056200.6503","",
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2674000000","2570833333.33333","2316562400","2028295454.54545","1681006993.00699","1661018518.51852","1827570586.16784","1767864035.71943","1645963749.83146","1249062025.13805","1369691955.02213","1525113501.11034","1605640633.42189","1919012780.97086","2211535311.62834","2459876151.9333","2834168889.42019","3802566170.81543","5139957784.91084","4690062255.12247","4794357795.07139","6197766118.59856","6605139933.41063","7226303261.27573","",
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD","637142865.714286","642857134.285714","660000008.571429","728571437.142857","782857128.571429","868571428.571429","914285714.285714","962857134.285714","1065714248.57143","978873267.456386","718401145.881961","969911437.917436","505549460.316938","702899173.500026","588443893.689773","","","","","","","","","","","","","","","","","","","2533727592.04165","2791435218.71663","3441205624.35628","3506695722.70464","3443413331.62426","3120425502.58253","3517242477.2285","3654031716.26881","3979813387.84404","4284028138.34567","4658246906.65996","5337833255.95698","6293046162.12584","7274424518.55823","8639164917.04058","10351829065.611","10401935531.8291","11242266333.9323","12829541141.0127","14054443213.4639","15238689686.4362","",
"Kiribati","KIR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","14295279.5446937","15278632.4786325","18936526.9461078","31710657.7257811","85637174.3722131","55081816.9917528","41109627.2760601","38748059.4366822","45210026.3248255","42620165.4370668","27935549.9886131","29307055.8492301","29659194.6444873","29432432.4324324","28646774.9012725","21294783.1552483","20572860.9625668","23924520.3752976","30842253.3010391","29558753.7561284","28413863.0864101","47797290.4756971","49724297.1196387","48613286.3533932","56200272.8308963","57610627.7065975","67866425.4590344","69152456.2398694","67097398.6133308","70596128.7050323","67512714.5176252","63101272.3699183","72259045.9632728","90148518.0621311","102220914.840418","106147384.4979","104668674.698795","123005089.649373","135044455.62825","127125253.470597","150431113.557145","172253739.040743","174984468.834127","168951535.045376","",
"St. Kitts and Nevis","KNA","GDP (current US$)","NY.GDP.MKTP.CD","12366635.5848801","12483301.9583223","12541635.1450435","12833301.0786491","13416632.9458604","13593932.4279455","14469078.2924055","16742338.5872698","14600000","15850000","16300000","19624746.4218323","22944848.5121012","24196018.4827341","31514856.7177484","33364054.126509","30095602.1846983","29888888.3610321","34259258.6542189","39888888.1844257","47999999.1522894","56555554.5567484","59925924.8675959","59666665.6129153","70037035.8001384","77999998.6224703","94148146.4854319","108185183.274566","126666664.429653","143259256.72921","159200367.55879","164574441.537955","181815552.344577","198341107.608281","221740736.824658","230740736.665712","245555551.218888","275089909.076895","287324365.949587","305008717.247388","420086426.407158","460467993.79873","480825573.923214","463418870.6482","501150880.038245","543169953.370236","636070988.766581","684148691.621202","734660333.333333","708891296.296296","692457407.407407","728050629.62963","731919888.888889","765870666.666667","",
